Protein,Actin filaments,Cell Junctions,Centriolar satellite,Centrosome,Cytokinetic bridge,Cytoplasmic bodies,Cytosol,Endoplasmic reticulum,Endosomes,Focal adhesion sites,Golgi apparatus,Intermediate filaments,Lipid droplets,Lysosomes,Microtubules,Midbody,Midbody ring,Mitochondria,Mitotic spindle,Nuclear bodies,Nuclear membrane,Nuclear speckles,Nucleoli,Nucleoli fibrillar center,Nucleoplasm,Peroxisomes,Plasma membrane,Vesicles
ENSP00000327431,0.9993229,0.0683844,0.89593756,0.07690887,0.9734278,0.9883798,0.04456881,0.9520847,0.9640486,0.9439027,0.89067733,0.7766763,0.85322976,0.9767119,0.9973629,0.95415264,0.911795,0.16568594,0.9791753,0.9109184,0.72823286,0.05775362,0.025270358,0.93022597,0.9382655,0.92599916,0.11452188,0.23187079
ENSP00000315949,0.32484657,0.0008260466,0.119497046,0.0035809684,0.040105093,0.76958364,0.0052016145,0.0031471795,0.41310555,0.15786445,0.007347046,0.0060096662,0.14505707,0.70778257,0.37730616,0.7880043,0.78062224,0.00022066219,0.76957685,0.0276311,0.43153018,0.0011105469,0.0023905816,0.04917947,0.9992526,0.7461685,0.0009949382,0.09848706
ENSP00000251527,0.9419071,0.026773354,0.3362058,0.010391083,0.057122868,0.2035945,0.76661205,0.66535276,0.32125726,0.034689542,0.9782742,0.09480882,0.35900038,0.2784907,0.3215261,0.3073283,0.6718515,0.0030756067,0.4308643,0.006897956,0.1643219,0.16217877,0.009815925,0.005000875,0.13512468,0.4786648,0.35142645,0.32271755
ENSP00000346484,0.9723179,0.17437981,0.8491537,0.3734742,0.19855137,0.74185324,0.1330882,0.007669335,0.8199615,0.9605652,0.013163587,0.2413245,0.3052571,0.90675056,0.99132556,0.93766165,0.8044042,0.0011138046,0.6626851,0.28205228,0.75217783,0.12731971,0.005415006,0.039239254,0.99507546,0.78907454,0.12887046,0.029806832
ENSP00000319464,0.6342688,0.17319997,0.5862505,0.047686156,0.06695462,0.61446625,0.45290828,0.017028352,0.9292753,0.88995636,0.06357438,0.4965683,0.69153327,0.954963,0.9719029,0.9419525,0.8870941,0.08455133,0.95697945,0.36699542,0.25025374,0.52781606,0.0972394,0.8768556,0.9352726,0.962762,0.006639554,0.006303547
ENSP00000361366,0.9930972,0.35068688,0.8297262,0.04328718,0.86680764,0.9836638,0.331423,0.83990407,0.9669955,0.7727951,0.7294839,0.42133927,0.75950426,0.98625606,0.9605427,0.91191155,0.8879705,0.01575627,0.94110346,0.22588871,0.43190697,0.022024393,0.0012078722,0.77684665,0.77274394,0.9305303,0.8865407,0.9710648
ENSP00000256958,0.45987678,0.09235664,0.76582354,0.07072199,0.7920789,0.7160747,0.6974823,0.76192755,0.85595447,0.48061085,0.88034016,0.5277148,0.4829885,0.84396183,0.978973,0.80734473,0.86763376,0.23873693,0.9034751,0.031211594,0.008015624,0.011516456,0.00061767903,0.13591452,0.21118253,0.6767374,0.45162147,0.25760812
ENSP00000341108,0.8358778,0.00089562417,0.4308975,0.007986663,0.5798773,0.85777134,0.008889715,0.0018599225,0.62480897,0.1637442,0.110145316,0.08007379,0.29738826,0.8494552,0.8964085,0.85015315,0.85857344,0.00091408135,0.8780167,0.088069014,0.544697,0.010011927,0.018848425,0.29125452,0.9975309,0.8614201,0.00760963,0.013535044
ENSP00000460971,0.9438702,0.016212432,0.7441508,0.037149616,0.80382395,0.9588585,0.042527393,0.09026516,0.7747282,0.12874301,0.25276005,0.36642176,0.6385256,0.8619616,0.9798869,0.91645813,0.8656918,0.024974423,0.8474717,0.20391911,0.8581233,0.0019383274,0.0069871154,0.17798409,0.9941528,0.8438688,0.008230653,0.10374087
ENSP00000442837,0.36293113,0.6594306,0.8653406,0.09448964,0.7896119,0.9728675,0.5875212,0.05427355,0.90459,0.20339088,0.03145868,0.9013147,0.91864777,0.93322474,0.7347271,0.9323952,0.86300486,0.0005465701,0.881568,0.11198427,0.8633138,0.028949788,0.00021450204,0.2269219,0.9509491,0.94947004,0.9639574,0.5056047
ENSP00000482957,0.9949566,0.03534224,0.12592934,0.068619266,0.110690385,0.08281247,0.54795194,0.0021345927,0.12102889,0.17574975,0.08007259,0.055974346,0.13432167,0.20492141,0.70376974,0.3754908,0.5193414,0.002300173,0.29331282,0.040239368,0.039627783,0.045469467,0.0037473685,0.025214957,0.77402973,0.23299445,0.36497587,0.4613007
ENSP00000360252,0.98266876,0.029432641,0.31422824,0.026562447,0.06575404,0.03519548,0.38564166,0.0021295066,0.1594479,0.11020928,0.4639175,0.05418531,0.03960483,0.16428243,0.94591767,0.41048756,0.26205078,0.0004974271,0.20246355,0.12939943,0.118473694,0.012886697,0.00018291076,0.0009724914,0.6181474,0.062060714,0.38115227,0.91607386
ENSP00000385903,0.7815007,0.04794916,0.39876384,0.13421845,0.007766365,0.082404815,0.36951685,0.00036830432,0.4377493,0.23150316,0.001493931,0.03279649,0.18089406,0.49792734,0.69169986,0.30113018,0.5864818,0.0036430568,0.5231573,0.14124948,0.024903093,0.85285646,0.002489991,0.041938312,0.954156,0.39576045,8.816682E-05,0.00040634282
ENSP00000302108,0.99864954,0.26835662,0.9594069,0.75372237,0.95745724,0.98798215,0.47418654,0.79052174,0.92342526,0.99294424,0.80717,0.90437657,0.91707283,0.91543955,0.99168867,0.86928004,0.9101735,0.80806303,0.9596478,0.028514065,0.25621614,0.5732125,0.0008412644,0.6898881,0.16435736,0.82217103,0.108705916,0.9232955
ENSP00000364150,0.91924274,0.0059004417,0.14020708,0.0047621755,0.12805493,0.5901869,0.43146423,0.4753582,0.1484675,0.22836892,0.94281334,0.00943706,0.17838213,0.19295055,0.46975386,0.35742313,0.60199755,0.003656001,0.36183345,0.041948803,0.08696409,0.00019863622,0.00079562387,0.033044923,0.8833274,0.35670763,0.3424167,0.10943244
ENSP00000420443,0.9886195,0.40017086,0.68642104,0.06389845,0.26398572,0.7901492,0.78168327,0.54133195,0.6901616,0.73550147,0.97614664,0.6924977,0.7570776,0.65161395,0.9426557,0.7698519,0.8668134,0.13681799,0.84885174,0.18111016,0.22179528,0.17354387,0.0016293847,0.0371103,0.08734932,0.7760752,0.6437007,0.15807499
ENSP00000359521,0.9991892,0.7227233,0.8337794,0.6272139,0.8778383,0.95600337,0.22921552,0.16396078,0.9703978,0.75936747,0.846478,0.9583581,0.8490838,0.97433174,0.9814974,0.9289472,0.91466594,0.015942728,0.97316444,0.3909618,0.8916117,0.086602814,0.0052773743,0.3675531,0.92701685,0.95211023,0.24121656,0.7915545
ENSP00000370669,0.9946317,0.35591304,0.6985227,0.22413796,0.75827295,0.96852154,0.33093965,0.24165909,0.9373073,0.29093954,0.9497782,0.8999755,0.7223512,0.9330887,0.98483735,0.8328231,0.8578687,0.10694467,0.9227451,0.39364254,0.4316981,0.24620241,0.0027765434,0.26140738,0.27128822,0.8818264,0.3090896,0.95129687
ENSP00000252490,0.7993865,0.65046215,0.87961435,0.23353751,0.9222479,0.9841688,0.13464859,0.89144886,0.97894883,0.97980726,0.9737806,0.8202531,0.79944927,0.98186195,0.9943344,0.925433,0.9126743,0.22074355,0.9741499,0.12905756,0.036460802,0.011730574,0.0002743175,0.36402687,0.45636395,0.8529598,0.07001437,0.99297786
ENSP00000376432,0.8147676,0.021564063,0.5208777,0.016770007,0.35701424,0.68192136,0.07550638,0.022262448,0.7378117,0.0923281,0.34475026,0.46365634,0.38450408,0.7585504,0.8699266,0.7852863,0.8626609,0.0037908037,0.85389674,0.018526426,0.055483848,0.024420688,0.0004261593,0.047950707,0.36624038,0.7340789,0.8653605,0.97237414
ENSP00000376035,0.999332,0.1036194,0.92777956,0.046499815,0.94230837,0.9651922,0.016276779,0.042571165,0.95912087,0.45763162,0.16301343,0.8806163,0.79389787,0.9864362,0.9808225,0.93544096,0.92968684,0.0058774906,0.972679,0.7826239,0.9855783,0.04570023,0.087128565,0.83960736,0.99840343,0.9720168,0.067395896,0.19504656
ENSP00000323926,0.96754885,0.7864752,0.88150334,0.32935655,0.9117075,0.9660958,0.13913724,0.47234538,0.9452709,0.20330821,0.96690017,0.9076738,0.7353203,0.9434194,0.9866526,0.88754344,0.8828899,0.0056802384,0.93484586,0.26153734,0.84914595,0.5518188,0.014137647,0.11028707,0.07508838,0.9073217,0.9024647,0.99194664
ENSP00000334876,0.9278253,0.19918758,0.7273878,0.04732791,0.36539638,0.946502,0.76235104,0.027860085,0.84268785,0.07840265,0.0062338435,0.42506278,0.5055826,0.87602276,0.9359513,0.85512066,0.82829297,0.00025507755,0.7980703,0.060430195,0.7888176,0.023287924,0.014565143,0.29493347,0.79293406,0.8787835,0.91398424,0.8932812
ENSP00000411672,0.67487675,0.00085024146,0.35869634,0.0040285955,0.2328298,0.5296625,0.07216579,0.29981488,0.50800633,0.118834615,0.57973874,0.13214387,0.6470022,0.48885503,0.26503462,0.37430227,0.8206288,0.47601524,0.69660676,0.053363636,0.024202239,0.101912044,0.0136213945,0.094053045,0.37850732,0.41190097,0.098118216,0.3971389
ENSP00000339389,0.103435926,0.047990955,0.34825507,0.020269224,0.006957178,0.13729487,0.6572457,0.015970493,0.25129995,0.9746248,0.003467267,0.4475098,0.225078,0.24459156,0.01600559,0.26487356,0.41390052,0.003629934,0.3532766,0.02732104,0.041902613,0.013113999,0.020413196,0.11721941,0.9937348,0.2387286,0.0034712437,0.004820443
ENSP00000252087,0.75038433,0.10105495,0.06675663,0.011648198,0.043694764,0.15795192,0.27428782,0.010754135,0.35809115,0.0031519583,0.87253207,0.054693542,0.1163846,0.38644025,0.040327813,0.38662204,0.6846493,0.01836483,0.4119259,0.0026493936,0.034432545,0.00027525803,6.754952E-05,0.0025622847,0.45658696,0.48766035,0.09923372,0.8963713
ENSP00000365725,0.6267984,0.02908376,0.41338181,0.117397465,0.3482224,0.27977347,0.8497768,0.18528038,0.59262687,0.2733514,0.5421751,0.120407805,0.37926742,0.63862497,0.86117584,0.4974079,0.7605363,0.05741599,0.57294345,0.03234045,0.009811474,0.0038607814,0.0004657144,0.0072775483,0.45356178,0.5599641,0.17065555,0.58716303
ENSP00000311336,0.99978876,0.3992015,0.853452,0.6952682,0.9474522,0.9854745,0.59620845,0.58693975,0.9088923,0.9223757,0.868853,0.9418972,0.8950096,0.92118216,0.9927885,0.87312996,0.87683386,0.7628609,0.91490644,0.43982303,0.1841435,0.6135893,0.09443199,0.94775397,0.53782177,0.90267825,0.7767724,0.2631455
ENSP00000355114,0.014110088,9.5817515E-05,0.02277569,0.0027160272,0.00028070225,0.00021264491,0.966804,6.594359E-05,0.0092434175,0.089789525,0.00036140223,0.0027282804,0.0006119929,0.009909616,0.0023384173,0.00305556,0.008280312,0.00017921496,0.0029428878,0.0015550931,0.0058637187,0.004020167,0.00092198927,0.0017320575,0.9875525,0.0037599267,0.020498654,0.0004483918
ENSP00000365714,0.995759,0.36393014,0.82794863,0.9122862,0.7503017,0.95108044,0.6278073,0.8270466,0.9692418,0.03613412,0.54052234,0.96784866,0.79387385,0.9630412,0.97448105,0.91817665,0.90443915,0.15498142,0.9635241,0.4950188,0.83879095,0.0352555,0.012931609,0.50546366,0.34171733,0.9261192,0.49804807,0.20245107
ENSP00000377549,0.13410734,0.092387505,0.5356096,0.061372943,0.8454496,0.8580004,0.4883522,0.20840804,0.7100691,0.65587413,0.08327371,0.08017826,0.66557837,0.824704,0.8227124,0.6878288,0.88539356,0.0076516997,0.9121764,0.027700331,0.004010605,0.015064224,3.3749853E-05,0.15452762,0.96027935,0.57970357,0.24574165,0.49016947
ENSP00000362513,0.30027786,0.0012765292,0.55803895,0.01650469,0.7773033,0.5724175,0.8972037,0.6567761,0.6031946,0.31374946,0.97861946,0.053365663,0.27514467,0.6001163,0.62655115,0.57027376,0.8233132,0.07023827,0.8124329,0.0076529505,0.010918644,0.0019954017,0.000296825,0.12597471,0.23163684,0.66255003,0.04506566,0.56938994
ENSP00000296443,0.5360412,0.059130143,0.8970397,0.16354398,0.44096074,0.6314143,0.0039198743,0.012865823,0.92134273,0.9333506,0.0021385956,0.38719293,0.75308,0.9370311,0.75667095,0.85056984,0.8224427,0.09450228,0.9198085,0.4845279,0.051280405,0.0028733523,0.3924308,0.43533477,0.99807686,0.8256368,4.3537108E-05,3.9210336E-05
ENSP00000244174,0.99150664,0.57477397,0.9392456,0.040677458,0.91844743,0.96492857,0.846321,0.87040204,0.92766285,0.3817754,0.8802087,0.9190049,0.8639074,0.9586757,0.9690743,0.8983423,0.9067651,0.0075442977,0.9496973,0.181987,0.9251417,0.007281547,0.0045950604,0.7548712,0.4055179,0.944886,0.71720105,0.9823564
ENSP00000270800,0.06339564,0.072303586,0.20598681,0.00038592884,0.25053403,0.088098265,0.71212316,0.049207218,0.08847949,0.02627695,0.42743656,0.020495893,0.24363145,0.18941003,0.026034504,0.2864815,0.55877537,0.0023365102,0.50530046,0.001029145,0.019364279,7.159044E-05,0.0008299265,0.05584476,0.8753882,0.21804816,0.54726195,0.6290248
ENSP00000380421,0.940015,0.71485215,0.85765934,0.055350095,0.9052213,0.9289507,0.90756834,0.21397083,0.93989515,0.80315864,0.12660542,0.7975089,0.9415738,0.9761088,0.3034653,0.89887,0.9035241,0.00475166,0.9437544,0.15225075,0.5733052,0.0015421306,0.0041380734,0.9390225,0.7582982,0.95078677,0.9161443,0.78319705
ENSP00000281924,0.9549073,0.0699575,0.6821579,0.13767475,0.551736,0.9111442,0.19491622,0.076315306,0.83544004,0.08217875,0.6213898,0.3691464,0.6925553,0.87333155,0.9754544,0.87479526,0.88735473,0.0027524298,0.8315259,0.05774823,0.3967134,0.03331788,0.000331196,0.054191627,0.70278996,0.84123415,0.6305735,0.99214315
ENSP00000381058,0.95869863,0.7763851,0.63406694,0.18433172,0.25917432,0.97996956,0.056823432,0.037526432,0.9148353,0.52662647,0.14264673,0.5081978,0.6433703,0.94692045,0.72986275,0.8808529,0.8805146,0.0003199557,0.89819014,0.04755987,0.46524152,0.0063627968,0.0001105168,0.46869674,0.8149175,0.92502636,0.6944576,0.51541
ENSP00000408598,0.15082814,0.004901727,0.19345853,0.021126226,0.010482607,0.27492863,0.9218853,0.00040065087,0.54758614,0.93588877,0.00046190646,0.11034957,0.3841335,0.7533373,0.20907931,0.4082159,0.6856008,0.0012087917,0.8516553,0.086854935,0.01673717,0.023882981,0.0028452172,0.46545702,0.9940144,0.68039453,0.00040182905,0.00019411273
ENSP00000371180,0.9776601,0.29039106,0.6102886,0.36924687,0.76782817,0.7479169,0.4953416,0.014996231,0.8347906,0.00964398,0.0052177864,0.36589003,0.41044274,0.84625053,0.9566143,0.8846584,0.8302132,0.08895138,0.8706005,0.5638113,0.4292739,0.049363215,0.0060344306,0.30766395,0.611814,0.8022054,0.19092785,0.68296635
ENSP00000475594,0.97010696,0.017035596,0.4020113,0.010363121,0.025360148,0.18354706,0.05211396,0.0020055848,0.14943954,0.25081372,0.0070005255,0.08003671,0.07759434,0.27565542,0.718415,0.35004202,0.5785264,0.0004953945,0.38599864,0.14680316,0.7412385,0.12509164,0.02258985,0.026303194,0.9919923,0.31898928,0.00356313,0.018422693
ENSP00000308893,0.99794763,0.3638142,0.74189293,0.20997983,0.18269108,0.95424366,0.26234135,0.043065038,0.894603,0.914138,0.80650306,0.5112545,0.59347403,0.9211679,0.9107641,0.8608069,0.8819971,0.0010305594,0.86844105,0.100637145,0.76580256,0.012991114,0.00046091503,0.4505238,0.49550855,0.87701994,0.9276217,0.76017725
ENSP00000310593,0.81109434,0.12172651,0.38629937,0.11887709,0.009395223,0.0011258163,0.37785584,0.00062003447,0.051927626,0.027238928,0.03770656,0.005253807,0.017971192,0.087083824,0.9385642,0.15167697,0.07663037,1.2607995E-05,0.04713302,0.032791752,0.112703145,0.0028057718,0.0068528582,0.0022521284,0.8458028,0.029863225,0.049333405,0.3788207
ENSP00000307701,0.18192512,0.00385495,0.13183787,0.0006977323,0.073343724,0.22757688,0.45353052,0.57695717,0.22192824,0.051857598,0.34720305,0.10143326,0.3021892,0.22557601,0.025598977,0.1803459,0.503938,0.0026795312,0.29204017,0.005838243,0.09463959,0.0024318197,8.510328E-05,0.0091823805,0.34341863,0.16830224,0.6671648,0.4173279
ENSP00000333441,0.054987464,0.004963254,0.03580062,0.023523375,0.05907226,0.043964367,0.0662705,0.025778593,0.1178549,0.18012579,0.0018391452,0.024775907,0.016179767,0.1521015,0.02532497,0.2393183,0.18259954,0.10078971,0.14665212,0.09529772,0.002093914,0.0005150394,0.93735814,0.00666844,0.9015112,0.039037682,0.0019274869,6.6589324E-05
ENSP00000393795,0.9222603,0.04959762,0.59927356,0.027919538,0.1462288,0.74150413,0.15113832,0.0001674493,0.69090664,0.8849192,0.00038463328,0.20775473,0.25943458,0.8520292,0.88588786,0.7919781,0.7790312,0.0013294922,0.77291006,0.5043427,0.6901459,0.041244928,0.0017641009,0.08456623,0.9992781,0.78490806,0.0040619285,0.0015610396
ENSP00000380920,0.001042842,0.0028462985,0.0021773656,0.003972198,0.00086704816,1.9914844E-05,0.81296,0.0012508752,0.01334085,0.0021953597,0.00050361693,0.0019965903,0.00037423006,0.007131444,0.03956483,0.00012444583,0.00013425898,0.0049044136,0.0002608388,0.008025408,0.0076822774,0.0001356038,0.0022708962,5.1232128E-05,0.9915442,0.00031917155,0.37238544,0.028342301
ENSP00000291442,0.99297786,0.37379938,0.94230807,0.39729208,0.93312085,0.9848127,0.09339491,0.011777351,0.9676302,0.9700448,0.09484892,0.40281925,0.86030626,0.9912698,0.9971761,0.9333397,0.9244489,0.002092763,0.9710033,0.21151021,0.74857557,0.36550078,0.006549803,0.6981487,0.9921664,0.9543138,0.004343642,0.18748988
ENSP00000332679,0.78636545,0.05002251,0.8620476,0.35274327,0.9380884,0.9085232,0.8021442,0.49621293,0.8927531,0.9630601,0.124648504,0.6352551,0.63643676,0.8883441,0.9619568,0.87375396,0.9023277,0.7978592,0.96977985,0.5072646,0.06693895,0.05659915,0.005282387,0.74306196,0.9476783,0.7740078,0.027262388,0.29791594
ENSP00000251170,0.9966676,0.29071537,0.67868996,0.570884,0.68829054,0.9401847,0.5701582,0.50888896,0.7844853,0.9240833,0.9463385,0.6239729,0.8556556,0.74451274,0.9424532,0.800653,0.88711095,0.0072709783,0.866203,0.110832006,0.033692565,0.2963236,0.0019223026,0.16830686,0.8201149,0.79995865,0.45252642,0.58559227
ENSP00000396225,0.9980633,0.6147252,0.9129111,0.7314071,0.9411885,0.97515893,0.78760886,0.97456867,0.9428187,0.98601437,0.502683,0.9292107,0.9355017,0.9647156,0.96849304,0.9096342,0.90293384,0.10881627,0.9623327,0.7970174,0.91488034,0.3968702,0.021179065,0.7100159,0.7212319,0.916946,0.26492524,0.24961704
ENSP00000445725,0.97356784,0.04063479,0.66730344,0.13230853,0.12970127,0.59214246,0.85224366,0.41375566,0.56202435,0.880854,0.23469007,0.4763143,0.539475,0.50940233,0.07222807,0.43091115,0.7668566,0.011301169,0.715467,0.65408057,0.6568019,0.07376347,0.00072245125,0.06442205,0.96970016,0.50039196,0.050412267,0.039736707
ENSP00000299698,0.3042586,0.005583166,0.013313822,0.0017825897,0.47754872,0.09004418,0.509673,0.06843565,0.06689556,0.55711037,0.6369788,0.16586566,0.122649744,0.10656757,0.021811761,0.3674972,0.35592514,0.057447992,0.14008708,0.022635337,0.013839155,0.0006672724,0.0017731594,0.014627707,0.73930067,0.038634058,0.18152621,0.23957321
ENSP00000261658,0.8839178,0.35189176,0.5285684,0.0112169655,0.43740398,0.28365567,0.39114332,0.030071653,0.41809687,0.982985,0.5319059,0.5900814,0.35514876,0.44012493,0.022566626,0.74193007,0.67443687,0.11217172,0.6543184,0.10652942,0.60989904,0.05561845,0.005709275,0.36371922,0.6756694,0.4887726,0.018743198,0.13416635
ENSP00000354416,0.8905494,0.16362223,0.7836336,0.06309576,0.4148554,0.60233873,0.014557394,0.28809077,0.9092186,0.006664937,0.65381926,0.8524657,0.52674425,0.9277722,0.83211917,0.75993073,0.87676764,0.017757544,0.9146278,0.1916005,0.7943931,0.0094732735,0.0065590795,0.08718935,0.43301958,0.8444802,0.99436015,0.9753619
ENSP00000246662,0.9206476,0.1096718,0.45672214,0.041820455,0.7286045,0.67120284,0.72431856,0.08136202,0.54250985,0.91384286,0.6944878,0.98055345,0.5036443,0.70538986,0.11436726,0.84807783,0.82256174,0.012313817,0.7924715,0.04208807,0.07944174,0.003907811,0.04039116,0.51605535,0.21063235,0.59419537,0.6870727,0.15094134
ENSP00000318077,0.95242196,0.06299064,0.8895285,0.030295935,0.8277053,0.8673902,0.56951326,0.44211578,0.91125345,0.043248497,0.7763816,0.86901253,0.65375346,0.9348567,0.9951315,0.9015352,0.8893798,0.005881901,0.9073582,0.15474129,0.6859273,0.02017918,0.019326646,0.090844445,0.39512342,0.80788976,0.8778618,0.70011795
ENSP00000257776,0.005721154,0.0049374257,0.079914026,0.00038307745,0.0022267534,0.003937039,0.6123444,0.08936627,0.12656793,0.0010447004,0.6889098,0.0039763236,0.1233532,0.15403785,0.07788067,0.024691096,0.046484873,0.0010345702,0.017894762,0.0013583178,0.026933456,0.00093235617,0.0009736165,0.00047042148,0.9016333,0.019770818,0.18701558,0.30638808
ENSP00000313422,0.18708624,0.0031706488,0.070198,0.0031485937,0.0013471447,0.0073700226,0.17005771,0.00049104175,0.21833016,0.113778315,0.0023911358,0.013705547,0.03798588,0.25577715,0.1581088,0.07207811,0.21212812,0.00030250417,0.12605815,0.0063743545,0.028344302,0.44395715,0.0004976447,0.0068333587,0.9944157,0.13363583,0.0007326352,0.00039744578
ENSP00000369395,0.2888495,0.03090493,0.3511088,0.015559602,0.040450484,0.2755381,0.82702154,0.016354617,0.6812401,0.25531432,0.03728086,0.18311302,0.37754467,0.75874764,0.93429875,0.79546994,0.77583945,0.23289786,0.82775784,0.34203213,0.2149628,0.72500426,0.046798106,0.41598317,0.20132999,0.7467975,0.011315836,0.009880037
ENSP00000360958,0.14422894,0.018593682,0.7953061,0.10928938,0.7652966,0.7930472,0.9177582,0.4156612,0.74150115,0.83078456,0.18285596,0.33063608,0.50730455,0.7666618,0.8396041,0.73276824,0.88276803,0.89346635,0.9107027,0.019626355,0.015564558,0.032702863,0.0019971437,0.221773,0.09238976,0.61598545,0.25251395,0.8062661
ENSP00000429690,0.5933316,0.00052699936,0.38750958,0.004591147,0.28478202,0.5869323,0.041409977,0.29851267,0.41966888,0.050577153,0.24607685,0.10815169,0.6160053,0.42504853,0.30692825,0.46636474,0.85022485,0.6269494,0.7172907,0.018755928,0.0067261728,0.092694476,0.0007186574,0.05767383,0.19421218,0.39972797,0.011850556,0.65382564
ENSP00000387111,0.8774902,0.0015115604,0.062183026,0.0017741168,0.008265207,0.015428654,0.5186696,0.13402186,0.06993329,0.24056272,0.00042721423,0.012983485,0.020251887,0.09119833,0.05716028,0.10666241,0.20569858,0.9956885,0.112342775,0.007026229,0.007687627,0.0050079525,0.011145001,0.007883982,0.0073271077,0.045739494,0.002165667,0.000105246385
